RB1807 螺纹1807 1分钟线 不复权
      日期	    时间	    开盘	    最高	    最低	    收盘	    成交量	    持仓量	    结算价
2017/07/18,1049,3241,3241,3241,3241,0,4,0
2017/07/18,1050,3241,3241,3241,3241,0,4,0
2017/07/18,1051,3241,3241,3241,3241,0,4,0
2017/07/18,1052,3241,3241,3241,3241,0,4,0
2017/07/18,1053,3241,3241,3241,3241,0,4,0
2017/07/18,1054,3241,3241,3241,3241,0,4,0
2017/07/18,1055,3241,3241,3241,3241,0,4,0
2017/07/18,1056,3241,3241,3241,3241,0,4,0
2017/07/18,1057,3241,3241,3241,3241,0,4,0
2017/07/18,1058,3241,3241,3241,3241,0,4,0
2017/07/18,1059,3241,3241,3241,3241,2,6,0
2017/07/18,1100,3241,3241,3241,3241,0,6,0
2017/07/18,1101,3241,3241,3241,3241,0,6,0
2017/07/18,1102,3241,3241,3241,3241,0,6,0
2017/07/18,1103,3241,3241,3241,3241,0,6,0
2017/07/18,1104,3241,3241,3241,3241,0,6,0
2017/07/18,1105,3241,3241,3241,3241,0,6,0
2017/07/18,1106,3241,3241,3241,3241,0,6,0
2017/07/18,1107,3241,3241,3241,3241,0,6,0
2017/07/18,1108,3241,3241,3241,3241,0,6,0
2017/07/18,1109,3241,3241,3241,3241,0,6,0
2017/07/18,1110,3241,3241,3241,3241,0,6,0
2017/07/18,1111,3241,3241,3241,3241,0,6,0
2017/07/18,1112,3241,3241,3241,3241,0,6,0
2017/07/18,1113,3241,3241,3241,3241,0,6,0
2017/07/18,1114,3241,3241,3241,3241,0,6,0
2017/07/18,1115,3241,3241,3241,3241,0,6,0
2017/07/18,1116,3241,3241,3241,3241,0,6,0
2017/07/18,1117,3241,3241,3241,3241,0,6,0
2017/07/18,1118,3241,3241,3241,3241,0,6,0
2017/07/18,1119,3241,3241,3241,3241,0,6,0
2017/07/18,1120,3241,3241,3241,3241,0,6,0
2017/07/18,1121,3241,3241,3241,3241,0,6,0
2017/07/18,1122,3241,3241,3241,3241,0,6,0
2017/07/18,1123,3241,3241,3241,3241,0,6,0
2017/07/18,1124,3241,3241,3241,3241,0,6,0
2017/07/18,1125,3241,3241,3241,3241,0,6,0
2017/07/18,1126,3241,3241,3241,3241,0,6,0
2017/07/18,1127,3241,3241,3241,3241,0,6,0
2017/07/18,1128,3241,3241,3241,3241,0,6,0
2017/07/18,1129,3241,3241,3241,3241,0,6,0
2017/07/18,1130,3241,3241,3241,3241,0,6,0
2017/07/18,1331,3241,3241,3241,3241,0,6,0
2017/07/18,1332,3241,3241,3241,3241,0,6,0
2017/07/18,1333,3241,3241,3241,3241,0,6,0
2017/07/18,1334,3241,3241,3241,3241,0,6,0
2017/07/18,1335,3241,3241,3241,3241,0,6,0
2017/07/18,1336,3241,3241,3241,3241,0,6,0
2017/07/18,1337,3241,3241,3241,3241,0,6,0
2017/07/18,1338,3241,3241,3241,3241,0,6,0
2017/07/18,1339,3241,3241,3241,3241,0,6,0
2017/07/18,1340,3241,3241,3241,3241,0,6,0
2017/07/18,1341,3241,3241,3241,3241,0,6,0
2017/07/18,1342,3241,3241,3241,3241,0,6,0
2017/07/18,1343,3241,3241,3241,3241,0,6,0
2017/07/18,1344,3241,3241,3241,3241,0,6,0
2017/07/18,1345,3241,3241,3241,3241,0,6,0
2017/07/18,1346,3241,3241,3241,3241,0,6,0
2017/07/18,1347,3241,3241,3241,3241,0,6,0
